<<<<<<< HEAD
2025-04-30 15:37:46,159 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2025-04-30 15:41:39,881 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [520])
2025-04-30 15:41:39,881 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/slf4j.api_2.0.16.jar
2025-04-30 15:41:39,881 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [22])
2025-04-30 15:41:39,882 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-04-30 15:41:39,882 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [20])
2025-04-30 15:41:39,882 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/jakarta.annotation-api_1.3.5.jar
2025-04-30 15:41:39,882 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [47])
2025-04-30 15:41:39,882 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.apache.commons.cli_1.9.0.jar
2025-04-30 15:41:39,882 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [50])
2025-04-30 15:41:39,882 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.apache.commons.commons-codec_1.16.0.jar
2025-04-30 15:41:39,882 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [11])
2025-04-30 15:41:39,882 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/com.google.guava.failureaccess_1.0.2.jar
2025-04-30 15:41:39,883 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/home/salah/Public/project/nadry_latest/Nadry-Search-Engine-BE/search-engin":
2025-04-30 15:41:39,883 [Worker-19: Launching Executing install in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always install
2025-04-30 15:42:47,920 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409 [297])
2025-04-30 15:42:47,921 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409
2025-04-30 15:42:47,921 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/aopalliance-1.0.jar
2025-04-30 15:42:47,921 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/guice-5.1.0.jar
2025-04-30 15:42:47,921 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/httpclient-4.5.14.jar
2025-04-30 15:42:47,922 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/httpcore-4.4.16.jar
2025-04-30 15:42:47,922 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/jansi-2.4.1.jar
2025-04-30 15:42:47,922 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/jcl-over-slf4j-1.7.36.jar
2025-04-30 15:42:47,922 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-artifact-3.9.9.jar
2025-04-30 15:42:47,922 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-builder-support-3.9.9.jar
2025-04-30 15:42:47,922 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-compat-3.9.9.jar
2025-04-30 15:42:47,922 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-core-3.9.9.jar
2025-04-30 15:42:47,922 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-embedder-3.9.9.jar
2025-04-30 15:42:47,923 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-model-3.9.9.jar
2025-04-30 15:42:47,923 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-model-builder-3.9.9.jar
2025-04-30 15:42:47,923 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-plugin-api-3.9.9.jar
2025-04-30 15:42:47,923 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-repository-metadata-3.9.9.jar
2025-04-30 15:42:47,923 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-api-1.9.22.jar
2025-04-30 15:42:47,924 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-connector-basic-1.9.22.jar
2025-04-30 15:42:47,924 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-impl-1.9.22.jar
2025-04-30 15:42:47,924 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-named-locks-1.9.22.jar
2025-04-30 15:42:47,924 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-provider-3.9.9.jar
2025-04-30 15:42:47,925 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-spi-1.9.22.jar
2025-04-30 15:42:47,925 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-transport-file-1.9.22.jar
2025-04-30 15:42:47,925 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-transport-http-1.9.22.jar
2025-04-30 15:42:47,925 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-transport-wagon-1.9.22.jar
2025-04-30 15:42:47,925 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-util-1.9.22.jar
2025-04-30 15:42:47,925 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-settings-3.9.9.jar
2025-04-30 15:42:47,926 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-settings-builder-3.9.9.jar
2025-04-30 15:42:47,926 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-shared-utils-3.4.2.jar
2025-04-30 15:42:47,926 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/org.eclipse.sisu.inject-0.9.0.M3.jar
2025-04-30 15:42:47,926 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-04-30 15:42:47,926 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-build-api-0.0.7.jar
2025-04-30 15:42:47,926 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-build-api-1.2.0.jar
2025-04-30 15:42:47,927 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-cipher-2.0.jar
2025-04-30 15:42:47,927 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-classworlds-2.8.0.jar
2025-04-30 15:42:47,927 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-component-annotations-2.1.0.jar
2025-04-30 15:42:47,927 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-interpolation-1.27.jar
2025-04-30 15:42:47,927 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-sec-dispatcher-2.0.jar
2025-04-30 15:42:47,927 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-utils-3.5.1.jar
2025-04-30 15:42:47,927 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-xml-3.0.1.jar
2025-04-30 15:42:47,928 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/wagon-file-3.5.3.jar
2025-04-30 15:42:47,928 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/wagon-http-3.5.3.jar
2025-04-30 15:42:47,928 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/wagon-http-shared-3.5.3.jar
2025-04-30 15:42:47,928 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/wagon-provider-api-3.5.3.jar
2025-04-30 15:42:47,928 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.1.jre [10])
2025-04-30 15:42:47,929 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/com.google.guava_33.3.1.jre.jar
2025-04-30 15:42:47,929 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [520])
2025-04-30 15:42:47,929 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/slf4j.api_2.0.16.jar
2025-04-30 15:42:47,929 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [22])
2025-04-30 15:42:47,929 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-04-30 15:42:47,929 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [20])
2025-04-30 15:42:47,929 [Worker-12: Launching Executing clean in _home_salah_Public_project_nadry_latest_Nadry-Search-Engine-BE_search-engin] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /home/salah/.p2/pool/plugins/jakarta.annotation-api_1.3.5.jar
